age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
48,1,1,0,0,-0.3980697426607983,1,0,2,-1.2884179500215982,8,-0.5775368202681037,-0.13972611064458876,0.0,0.0,0,0
58,4,1,3,0,0.5460823754646045,1,0,2,-1.2884179500215982,8,0.06053616027405774,0.6062344250461332,0.0,0.0,0,0
33,4,2,2,0,-0.6907928898305546,1,0,2,-1.2884179500215982,8,-1.2881180940536927,-0.8856866463353108,0.0,0.0,0,0
36,1,1,3,0,0.5076924545243086,0,0,2,-1.2884179500215982,8,0.24180689338262634,-0.13972611064458876,0.0,0.0,0,0
53,7,0,1,0,1.028355757277072,1,0,2,-1.2884179500215982,8,-0.5847876495924466,-0.8856866463353108,0.0,0.0,0,0
47,1,1,0,0,-0.74597840118223,1,0,2,-1.2884179500215982,8,-1.3533755579727773,-0.8856866463353108,0.0,0.0,0,0
53,1,1,3,0,1.460242367855401,0,0,2,-1.2884179500215982,8,-0.6065401375654748,-0.8856866463353108,0.0,0.0,0,0
55,1,1,0,0,0.020620332594304104,1,0,2,-1.2884179500215982,8,0.30706435730171106,-0.8856866463353108,0.0,0.0,0,0
45,1,1,0,0,-0.7015900550950129,1,0,2,-1.2884179500215982,8,-1.193857312837237,-0.8856866463353108,0.0,0.0,0,0
53,0,0,1,0,-0.3536813965735811,1,0,2,-1.2884179500215982,8,-0.17149037810491008,-0.13972611064458876,0.0,0.0,0,0
37,1,1,0,0,-0.7315821808296191,1,0,2,-1.2884179500215982,8,-0.91107496918787,-0.8856866463353108,0.0,0.0,0,0
44,0,0,1,0,-0.6524029688902587,1,0,2,-1.2884179500215982,8,0.009780355003658531,-0.8856866463353108,0.0,0.0,0,0
49,1,0,0,0,-0.7423793460940773,1,1,2,-1.2884179500215982,8,1.3366821213583808,-0.8856866463353108,0.0,0.0,0,0
46,9,1,1,0,-0.3128921055745167,1,1,2,-1.2884179500215982,8,-0.5630351616194182,-0.8856866463353108,0.0,0.0,0,0
38,0,1,1,0,-0.7315821808296191,0,0,2,-1.2884179500215982,8,-0.3890152578351924,-0.8856866463353108,0.0,0.0,0,0
43,9,1,1,0,-0.21091887807685566,1,0,2,-1.2884179500215982,8,-0.6355434548628457,-0.8856866463353108,0.0,0.0,0,0
49,4,1,2,0,3.1517982592871903,1,0,2,-1.2884179500215982,8,0.19830191743656989,0.6062344250461332,0.0,0.0,0,0
42,4,1,3,0,-0.40166879774895103,0,0,2,-1.2884179500215982,8,1.474447878520893,-0.13972611064458876,0.0,0.0,0,0
22,1,2,1,0,-0.7315821808296191,1,0,2,-1.2884179500215982,8,-0.18599203675359557,-0.13972611064458876,0.0,0.0,0,0
40,4,1,2,0,-0.4832473797470799,1,0,2,-1.2884179500215982,8,-1.2011081421615797,-0.8856866463353108,0.0,0.0,0,0
39,1,1,1,0,-0.15213431163702754,1,0,2,-1.2884179500215982,8,0.5608433836537071,-0.8856866463353108,0.0,0.0,0,0
49,0,1,1,0,-0.21811698825316114,1,0,2,-1.2884179500215982,8,-1.1213490195938096,-0.8856866463353108,0.0,0.0,0,0
53,1,1,1,0,-0.7315821808296191,1,1,2,-1.2884179500215982,8,-0.17149037810491008,-0.8856866463353108,0.0,0.0,0,0
34,7,2,1,0,-0.7315821808296191,1,0,2,-1.2884179500215982,8,-0.45427272175427713,-0.8856866463353108,0.0,0.0,0,0
33,9,0,1,0,-0.5636262767158244,1,0,2,-1.2884179500215982,8,0.16204777081485616,-0.8856866463353108,0.0,0.0,0,0
50,4,2,2,0,-0.37527572710249757,1,0,2,-1.2884179500215982,8,-0.6210417962141602,-0.8856866463353108,0.0,0.0,0,0
39,1,1,0,0,-0.39687005763141403,1,0,2,-1.2884179500215982,8,1.1336589002767838,-0.8856866463353108,0.0,0.0,0,0
59,2,0,1,0,0.34933403064558793,1,0,2,-1.2884179500215982,8,-0.9545799451339264,0.6062344250461332,0.0,0.0,0,0
30,9,2,1,0,2.3552073997760496,1,0,2,-1.2884179500215982,8,-0.9980849210799829,-0.13972611064458876,0.0,0.0,0,0
36,7,1,1,0,-0.5600272216276717,1,1,2,-1.2884179500215982,8,1.0538997777090138,-0.8856866463353108,0.0,0.0,0,0
40,1,1,1,0,-0.16173179187210152,1,0,2,-1.2884179500215982,8,0.9233848498708443,-0.13972611064458876,0.0,0.0,0,0
53,1,1,1,0,-0.6476042287727217,1,0,2,-1.2884179500215982,8,2.94636623136247,-0.13972611064458876,0.0,0.0,0,0
34,4,2,2,0,-0.3500823414854284,1,0,2,-1.2884179500215982,8,-0.6645467721602167,-0.13972611064458876,0.0,0.0,0,0
37,9,1,1,0,-0.40166879774895103,1,0,2,-1.2884179500215982,8,-0.5267810149977046,-0.8856866463353108,0.0,0.0,0,0
42,4,0,2,0,0.15858411097349256,1,0,2,-1.2884179500215982,8,-1.0633423849990675,0.6062344250461332,0.0,0.0,0,0
41,2,1,0,0,-0.4484565138949367,1,0,2,-1.2884179500215982,8,-0.3890152578351924,-0.8856866463353108,0.0,0.0,0,0
30,8,2,2,0,-0.7015900550950129,1,0,2,-1.2884179500215982,8,-0.8385666759444426,-0.13972611064458876,0.0,0.0,0,0
37,4,2,2,0,-0.01177116319907058,1,0,2,-1.2884179500215982,8,-0.3817644285108497,-0.8856866463353108,0.0,0.0,0,0
39,0,0,1,0,-1.1502722560847214,1,0,2,-1.2884179500215982,8,2.94636623136247,-0.13972611064458876,0.0,0.0,0,0
41,1,1,0,0,-0.5120398204523018,1,1,2,-1.2884179500215982,8,-0.6862992601332449,-0.13972611064458876,0.0,0.0,0,0
40,1,1,0,0,-0.7315821808296191,1,0,2,-1.2884179500215982,8,1.8732434913597436,-0.8856866463353108,0.0,0.0,0,0
42,4,2,2,0,-0.7315821808296191,1,1,2,-1.2884179500215982,8,2.5910755944696753,-0.13972611064458876,0.0,0.0,0,1
57,9,1,1,0,0.5616782808465998,1,0,2,-1.2884179500215982,8,-1.4113821925675194,1.3521949607368553,0.0,0.0,0,0
56,2,0,1,0,-0.5456310012750607,0,0,2,-1.2884179500215982,8,-0.628292625538503,0.6062344250461332,0.0,0.0,0,0
37,0,1,1,0,-0.5036420252466121,1,0,2,-1.2884179500215982,8,-0.8168141879714144,-0.13972611064458876,0.0,0.0,0,0
59,5,1,1,0,-0.34888265645604416,1,0,2,-1.2884179500215982,8,-0.44702189242993434,0.6062344250461332,0.0,0.0,0,0
39,7,0,1,0,-0.9535239112657049,1,0,2,-1.2884179500215982,8,-0.11348374351016813,0.6062344250461332,0.0,0.0,0,0
49,7,1,1,0,-0.6751969844485595,0,0,2,-1.2884179500215982,8,0.21280357608525538,-0.13972611064458876,0.0,0.0,0,0
38,7,2,1,0,-0.047761714080598004,1,0,2,-1.2884179500215982,8,-0.9400782864852409,-0.13972611064458876,0.0,0.0,0,0
36,6,1,2,0,-0.7087881652713184,0,0,2,-1.2884179500215982,8,-0.11348374351016813,-0.13972611064458876,0.0,0.0,0,0
50,1,1,0,0,-0.65840139403718,1,0,2,-1.2884179500215982,8,3.0188745246058972,0.6062344250461332,0.0,0.0,0,0
41,0,1,1,0,-0.8059626526514424,1,1,2,-1.2884179500215982,8,-1.085094872972096,-0.13972611064458876,0.0,0.0,0,0
54,9,1,2,0,-0.4220634432484832,0,0,2,-1.2884179500215982,8,0.763866604735304,1.3521949607368553,0.0,0.0,0,0
58,1,1,0,0,-0.6404061185964163,1,0,2,-1.2884179500215982,8,-0.3527611112134787,-0.13972611064458876,0.0,0.0,0,0
30,1,2,1,0,-0.7315821808296191,1,0,2,-1.2884179500215982,8,-1.447636339189233,-0.13972611064458876,0.0,0.0,0,0
33,0,2,1,0,-0.30929305048636396,1,0,2,-1.2884179500215982,8,0.14754611216617067,-0.13972611064458876,0.0,0.0,0,0
47,0,1,1,0,-0.290098090016216,1,0,2,-1.2884179500215982,8,-0.5775368202681037,-0.13972611064458876,0.0,0.0,0,0
50,9,2,2,0,-0.3248889558683592,1,0,2,-1.2884179500215982,8,-1.4693888271622613,0.6062344250461332,0.0,0.0,0,0
32,1,1,1,0,0.8651985932808144,1,0,2,-1.2884179500215982,8,0.589846700951078,-0.13972611064458876,0.0,0.0,0,0
40,6,1,1,0,0.07460615891659524,1,0,2,-1.2884179500215982,8,-0.2947544766187367,-0.13972611064458876,0.0,0.0,0,0
37,4,1,2,0,-0.6620004491253327,1,0,2,-1.2884179500215982,8,-0.7733092120253579,-0.13972611064458876,0.0,0.0,0,0
24,8,2,1,0,-0.2241154134000824,1,0,2,-1.2884179500215982,8,0.15479694149051343,0.6062344250461332,0.0,0.0,0,0
54,4,1,2,0,-0.7315821808296191,0,0,2,-1.2884179500215982,8,-0.6137909668898175,-0.13972611064458876,0.0,0.0,0,0
34,9,1,1,0,-0.7087881652713184,1,0,2,-1.2884179500215982,8,1.1409097296011266,1.3521949607368553,0.0,0.0,0,0
56,9,0,0,0,-0.7159862754476238,1,0,2,-1.2884179500215982,8,1.104655582979413,-0.13972611064458876,0.0,0.0,0,0
31,1,2,1,0,-0.7279831257414664,1,0,2,-1.2884179500215982,8,-0.033724620942397934,-0.13972611064458876,0.0,0.0,0,0
24,8,2,1,0,-0.6332080084201108,1,0,2,-1.2884179500215982,8,-0.004721303645026958,-0.13972611064458876,0.0,0.0,0,0
42,1,0,0,0,-0.6979910000068602,1,0,2,-1.2884179500215982,8,-0.570285990943761,0.6062344250461332,0.0,0.0,0,0
57,9,1,1,0,0.21856836244270494,1,0,2,-1.2884179500215982,8,-1.0125865797286684,-0.13972611064458876,0.0,0.0,0,0
42,1,1,3,0,-0.2421106888408461,1,0,2,-1.2884179500215982,8,-0.7080517481062731,-0.13972611064458876,0.0,0.0,0,0
51,0,1,1,0,-0.09454943022658366,1,0,2,-1.2884179500215982,8,0.45208094378856595,-0.13972611064458876,0.0,0.0,0,0
57,5,1,1,0,-0.47844863962954287,1,0,2,-1.2884179500215982,8,0.3143151866260538,-0.13972611064458876,0.0,0.0,0,0
36,7,2,1,0,-0.6572017090077957,1,0,2,-1.2884179500215982,8,0.07503781892274324,-0.13972611064458876,0.0,0.0,0,0
53,7,1,3,0,-0.4232631282778675,1,0,2,-1.2884179500215982,8,0.031532842976686765,-0.13972611064458876,0.0,0.0,0,0
50,9,1,1,0,0.7488291454305424,1,0,2,-1.2884179500215982,8,0.0025295256793157863,-0.13972611064458876,0.0,0.0,0,0
54,4,1,2,0,-0.3560807666323496,1,0,2,-1.2884179500215982,8,-0.8820716518904991,-0.13972611064458876,0.0,0.0,0,0
55,1,1,1,0,-0.6248102132144211,1,0,2,-1.2884179500215982,8,-0.7153025774306159,0.6062344250461332,0.0,0.0,0,0
44,1,1,1,0,-0.5768228120390512,1,1,2,-1.2884179500215982,8,-0.11348374351016813,-0.13972611064458876,0.0,0.0,0,0
43,4,1,3,0,-0.7315821808296191,1,0,2,-1.2884179500215982,8,-0.7225534067549586,-0.13972611064458876,0.0,0.0,0,0
56,0,1,1,0,-0.30809336545697974,1,0,2,-1.2884179500215982,8,-0.7153025774306159,-0.13972611064458876,0.0,0.0,0,0
54,9,1,3,0,0.28934977917637555,1,0,2,-1.2884179500215982,8,-0.7008009187819304,-0.13972611064458876,0.0,0.0,0,0
55,7,0,0,0,-0.6164124180087314,1,1,2,-1.2884179500215982,8,0.7711174340596467,-0.13972611064458876,0.0,0.0,0,0
37,7,0,1,0,-0.2541075391346886,1,1,2,-1.2884179500215982,8,0.06778698959840049,-0.13972611064458876,0.0,0.0,0,0
33,0,2,2,0,-0.5000429701584593,0,0,2,-1.2884179500215982,8,-0.5267810149977046,-0.13972611064458876,0.0,0.0,0,0
46,0,1,1,0,-1.1610694213491797,1,0,2,-1.2884179500215982,8,1.1119064123037556,-0.13972611064458876,0.0,0.0,0,0
36,1,1,1,0,-0.08495194999150968,1,1,2,-1.2884179500215982,8,1.8007351981163164,-0.13972611064458876,0.0,0.0,0,0
51,9,2,1,0,-0.7315821808296191,1,0,2,-1.2884179500215982,8,1.155411388249812,-0.13972611064458876,0.0,0.0,0,0
40,5,2,0,0,-0.7315821808296191,0,0,2,-1.2884179500215982,8,-0.4977776977003336,-0.13972611064458876,0.0,0.0,0,0
42,1,1,1,0,-0.1437365164313378,1,0,2,-1.2884179500215982,8,1.3149296333853524,-0.13972611064458876,0.0,0.0,0,0
51,1,1,1,0,-0.7315821808296191,1,0,2,-1.2884179500215982,8,-0.22949701269965203,-0.13972611064458876,0.0,0.0,0,0
49,1,1,3,0,-0.24810911398776733,1,0,2,-1.2884179500215982,8,0.2635593813556546,-0.13972611064458876,0.0,0.0,0,0
48,4,1,1,0,-0.5384328910987553,1,0,2,-1.2884179500215982,8,0.14029528284182793,0.6062344250461332,0.0,0.0,0,0
32,9,0,2,0,2.337212124335286,0,0,2,-1.2884179500215982,8,-0.4107677458082206,-0.13972611064458876,0.0,0.0,0,0
31,0,2,1,0,-0.6140130479499628,1,0,2,-1.2884179500215982,8,-0.06272793823976891,-0.13972611064458876,0.0,0.0,0,0
55,4,2,2,0,-0.5936184024504306,0,0,2,-1.2884179500215982,8,-0.6790484308089022,1.3521949607368553,0.0,0.0,0,0
40,1,2,1,0,-0.20851950801808716,1,0,2,-1.2884179500215982,8,0.19105108811222715,0.6062344250461332,0.0,0.0,0,0
47,9,1,2,0,0.2653560785886906,1,0,2,-1.2884179500215982,8,0.8073715806813604,0.6062344250461332,0.0,0.0,0,0
57,9,1,3,0,-0.4844470647764641,1,0,2,-1.2884179500215982,8,0.08228864824708597,0.6062344250461332,0.0,0.0,0,0
41,1,1,1,0,-0.3836735223081873,1,0,2,-1.2884179500215982,8,0.25630855203131186,-0.13972611064458876,0.0,0.0,0,0
42,1,1,3,0,-0.663200134154717,1,0,2,-1.2884179500215982,8,1.5977119770347195,-0.13972611064458876,0.0,0.0,0,0
30,1,2,1,0,-1.2798382392582202,1,0,2,-1.2884179500215982,8,-0.44702189242993434,-0.13972611064458876,0.0,0.0,0,0
58,4,2,2,0,0.9323809549263322,1,0,2,-1.2884179500215982,8,-0.2222461833753093,2.098155496427577,0.0,0.0,0,0
49,1,1,1,0,-0.6955916299480916,1,0,2,-1.2884179500215982,8,-0.5050285270246763,1.3521949607368553,0.0,0.0,0,0
42,0,2,1,0,0.4944959192010819,1,0,2,-1.2884179500215982,8,-0.42526940445690614,-0.13972611064458876,0.0,0.0,0,0
53,9,1,1,0,-0.6643998191841012,1,1,2,-1.2884179500215982,8,-0.3817644285108497,-0.13972611064458876,0.0,0.0,0,0
51,0,2,1,1,-0.7339815508883876,0,0,2,-1.2884179500215982,8,1.4309429025748364,0.6062344250461332,0.0,0.0,0,0
32,7,2,1,0,-0.5864202922741252,1,0,2,-1.2884179500215982,8,0.06053616027405774,-0.13972611064458876,0.0,0.0,0,0
41,1,2,1,0,0.2785526139119173,1,0,2,-1.2884179500215982,8,-0.4397710631055916,0.6062344250461332,0.0,0.0,0,0
43,4,0,1,0,0.09979954453366444,1,0,2,-1.2884179500215982,8,-0.5847876495924466,0.6062344250461332,0.0,0.0,0,0
40,1,0,1,0,-1.1310772956145736,1,0,2,-1.2884179500215982,8,-0.15698871945622458,-0.13972611064458876,0.0,0.0,0,0
50,1,1,0,0,1.1075349692164325,1,0,2,-1.2884179500215982,8,0.8726290446004451,-0.13972611064458876,0.0,0.0,0,0
34,4,1,2,0,-0.6763966694779437,1,0,2,-1.2884179500215982,8,-1.2011081421615797,1.3521949607368553,0.0,0.0,0,0
53,7,1,3,0,-0.7099878503007027,0,0,2,-1.2884179500215982,8,2.1632766643334533,-0.13972611064458876,0.0,0.0,0,0
45,9,1,1,0,-0.6787960395367122,1,0,2,-1.2884179500215982,8,-0.795061699998386,1.3521949607368553,0.0,0.0,0,0
44,7,1,2,0,-0.11974281584365286,1,0,2,-1.2884179500215982,8,1.5687086597373485,1.3521949607368553,0.0,0.0,0,0
55,4,1,2,0,0.09020206429859046,1,0,2,-1.2884179500215982,8,-0.2222461833753093,0.6062344250461332,0.0,0.0,0,0
46,4,2,2,0,-0.5072410803347648,1,0,2,-1.2884179500215982,8,-0.6645467721602167,-0.13972611064458876,0.0,0.0,0,0
34,0,1,1,0,-0.05975856437444048,1,0,2,-1.2884179500215982,8,-0.04822627959108342,0.6062344250461332,0.0,0.0,0,0
36,1,1,1,0,-0.7315821808296191,1,0,2,-1.2884179500215982,8,-0.06997876756411166,-0.13972611064458876,0.0,0.0,0,0
59,11,0,3,0,-0.6991906850362444,0,0,2,-1.2884179500215982,8,1.0321472897359856,0.6062344250461332,0.0,0.0,0,0
31,0,2,1,0,-0.7171859604770081,1,0,2,-1.2884179500215982,8,0.02428201365234402,-0.13972611064458876,0.0,0.0,0,0
44,1,2,1,0,-0.6907928898305546,1,0,2,-1.2884179500215982,8,1.4454445612235218,1.3521949607368553,0.0,0.0,0,0
33,2,2,2,0,0.5496814305527573,1,0,2,-1.2884179500215982,8,1.38743792662878,-0.13972611064458876,0.0,0.0,0,0
40,1,1,1,0,-0.47844863962954287,1,0,2,-1.2884179500215982,8,0.08228864824708597,1.3521949607368553,0.0,0.0,0,0
46,0,2,2,0,-0.2793009247517578,1,0,2,-1.2884179500215982,8,-0.7733092120253579,-0.13972611064458876,0.0,0.0,0,0
48,4,1,2,0,-0.416065018101562,1,0,2,-1.2884179500215982,8,1.0538997777090138,-0.13972611064458876,0.0,0.0,0,0
42,7,1,1,0,0.7836200112826855,1,0,2,-1.1687393512818962,8,-0.6572959428358739,-0.13972611064458876,0.0,0.0,0,0
27,7,1,1,0,-0.7219847005945451,1,0,2,-1.1687393512818962,8,-0.8458175052687853,0.6062344250461332,0.0,0.0,0,0
48,0,1,1,0,-0.5804218671272039,1,1,2,-1.1687393512818962,8,1.2641738281149533,-0.13972611064458876,0.0,0.0,0,0
59,0,1,1,0,-0.4556546240712422,1,0,2,-1.1687393512818962,8,-0.10623291418582538,0.6062344250461332,0.0,0.0,0,0
46,9,1,2,0,0.27735292888253305,1,0,2,-1.1687393512818962,8,-0.3382594525647932,-0.8856866463353108,0.0,0.0,0,0
38,0,0,1,0,-0.36207919177927084,1,0,2,-1.1687393512818962,8,-0.7443058947279869,-0.8856866463353108,0.0,0.0,0,0
43,4,0,2,0,-0.7303824958002348,1,0,2,-1.1687393512818962,8,0.7348632874379329,-0.8856866463353108,0.0,0.0,0,0
38,0,0,2,0,-0.6284092683025738,1,0,2,-1.1687393512818962,8,0.09679030689577146,-0.8856866463353108,0.0,0.0,0,0
23,8,2,1,0,-0.5432316312162923,1,0,2,-1.1687393512818962,8,-1.0923457022964387,-0.8856866463353108,0.0,0.0,0,0
34,7,1,1,0,-0.7051891101831657,1,0,2,-1.1687393512818962,8,1.0103948017629572,-0.8856866463353108,0.0,0.0,0,0
38,0,1,1,0,-0.6763966694779437,1,1,2,-1.1687393512818962,8,-0.06997876756411166,-0.8856866463353108,0.0,0.0,0,0
25,0,2,1,0,-0.5852206072447409,1,0,2,-1.1687393512818962,8,0.589846700951078,-0.8856866463353108,0.0,0.0,0,0
48,1,1,3,0,-0.5744234419802827,1,0,2,-1.1687393512818962,8,-0.11348374351016813,-0.8856866463353108,0.0,0.0,0,0
49,1,2,1,0,-0.5600272216276717,1,0,2,-1.1687393512818962,8,-0.8820716518904991,-0.8856866463353108,0.0,0.0,0,0
38,0,2,1,0,-0.2601059642816098,0,0,2,-1.1687393512818962,8,-0.14973789013188185,-0.13972611064458876,0.0,0.0,0,0
43,1,1,0,0,-0.6140130479499628,1,0,2,-1.1687393512818962,8,0.22005440540959811,-0.8856866463353108,0.0,0.0,0,0
33,4,1,2,0,-0.7315821808296191,1,0,2,-1.1687393512818962,8,0.6188500182484491,-0.8856866463353108,0.0,0.0,0,0
55,1,1,1,0,-0.46285273424754764,1,0,2,-1.1687393512818962,8,0.19830191743656989,-0.8856866463353108,0.0,0.0,0,0
38,1,1,1,0,0.17657938641425627,1,0,2,-1.1687393512818962,8,-0.5195301856733618,-0.8856866463353108,0.0,0.0,0,0
49,7,1,1,0,-0.43765934863047845,1,1,2,-1.1687393512818962,8,0.8218732393300459,-0.8856866463353108,0.0,0.0,0,0
43,0,1,3,0,-0.31169242054513246,0,0,2,-1.1687393512818962,8,1.6847219289268325,-0.8856866463353108,0.0,0.0,0,0
38,1,1,1,0,-0.7075884802419341,1,0,2,-1.1687393512818962,8,1.4309429025748364,-0.8856866463353108,0.0,0.0,0,0
58,7,1,1,0,1.2682927631539216,1,1,2,-1.1687393512818962,8,-0.8675699932418135,-0.8856866463353108,0.0,0.0,0,0
57,9,1,3,0,-0.3176908456920537,1,0,2,-1.1687393512818962,8,-0.5775368202681037,-0.8856866463353108,0.0,0.0,0,0
32,10,1,1,0,-0.7195853305357767,1,0,2,-1.1687393512818962,8,2.148775005684768,1.3521949607368553,0.0,0.0,0,0
58,1,0,3,0,-0.6967913149774759,1,0,2,-1.1687393512818962,8,0.3505693332477675,-0.8856866463353108,0.0,0.0,0,0
46,9,0,2,0,-0.15933242181333301,1,0,2,-1.1687393512818962,8,-0.6572959428358739,-0.8856866463353108,0.0,0.0,0,0
27,0,1,1,0,-0.7267834407120821,1,0,2,-1.1687393512818962,8,0.27806104000434007,-0.8856866463353108,0.0,0.0,0,0
32,9,2,1,0,-0.7315821808296191,1,1,2,-1.1687393512818962,8,-0.5050285270246763,0.6062344250461332,0.0,0.0,0,0
40,0,2,1,0,-0.416065018101562,1,0,2,-1.1687393512818962,8,0.19105108811222715,-0.8856866463353108,0.0,0.0,0,0
38,0,1,1,0,-0.7303824958002348,0,0,2,-1.1687393512818962,8,-0.9328274571608982,-0.8856866463353108,0.0,0.0,0,0
34,1,1,1,0,-0.392071317513877,0,1,2,-1.1687393512818962,8,-0.04097545026674068,-0.8856866463353108,0.0,0.0,0,0
47,1,1,0,0,-0.4844470647764641,1,0,2,-1.1687393512818962,8,-0.3817644285108497,-0.8856866463353108,0.0,0.0,0,0
42,3,1,0,0,-0.7111875353300869,1,0,2,-1.1687393512818962,8,-0.5847876495924466,-0.8856866463353108,0.0,0.0,0,0
48,9,1,1,0,-0.5624265916864402,1,1,2,-1.1687393512818962,8,1.5904611477103767,-0.8856866463353108,0.0,0.0,0,0
29,6,2,2,0,-0.7123872203594711,1,0,2,-1.1687393512818962,8,-1.1721048248642087,-0.8856866463353108,0.0,0.0,0,0
50,7,1,1,0,-0.4844470647764641,1,0,2,-1.1687393512818962,8,-0.36726276986216416,-0.8856866463353108,0.0,0.0,0,0
52,9,1,3,0,-0.7231843856239294,0,0,2,-1.1687393512818962,8,-0.011972132969369702,-0.13972611064458876,0.0,0.0,0,0
50,4,1,2,0,-0.7315821808296191,0,0,2,-1.1687393512818962,8,0.8798798739247878,-0.8856866463353108,0.0,0.0,0,0
58,5,1,2,0,-0.7315821808296191,0,0,2,-1.1687393512818962,8,1.3656854386557518,-0.8856866463353108,0.0,0.0,0,0
46,1,0,0,0,1.5802108707938258,1,0,2,-1.1687393512818962,8,0.2635593813556546,0.6062344250461332,0.0,0.0,0,0
38,9,1,1,0,-0.3908716324844928,1,0,2,-1.1687393512818962,8,2.0182600778465987,-0.8856866463353108,0.0,0.0,0,0
46,1,1,1,0,1.2598949679482319,1,0,2,-1.1687393512818962,8,0.39407430919382397,-0.8856866463353108,0.0,0.0,0,0
32,7,2,1,0,-0.2445100588996146,1,0,2,-1.1687393512818962,8,0.16204777081485616,-0.8856866463353108,0.0,0.0,0,0
39,0,2,1,0,-0.7615743065642253,1,0,2,-1.1687393512818962,8,2.6925872050104736,-0.8856866463353108,0.0,0.0,0,0
48,0,1,1,0,-0.5132395054816861,1,0,2,-1.1687393512818962,8,-0.1787412074292528,-0.13972611064458876,0.0,0.0,0,0
36,2,1,2,0,0.6708496185205662,1,0,2,-1.1687393512818962,8,-0.2657511593213657,-0.13972611064458876,0.0,0.0,0,0
34,0,0,1,0,-0.6512032838608746,1,0,2,-1.1687393512818962,8,-0.8313158466200998,-0.8856866463353108,0.0,0.0,0,0
40,9,1,1,0,-0.639206433567032,0,0,2,-1.1687393512818962,8,2.177778322982139,-0.8856866463353108,0.0,0.0,0,0
43,10,1,1,0,-0.7315821808296191,1,0,2,-1.1687393512818962,8,0.29256269865302553,-0.8856866463353108,0.0,0.0,0,0
52,1,0,0,0,-0.6655995042134855,1,1,2,-1.1687393512818962,8,-0.13523623148319636,-0.8856866463353108,0.0,0.0,0,0
33,9,1,1,1,-0.6452048587139533,1,0,2,-1.1687393512818962,8,3.0333761832545827,-0.8856866463353108,0.0,0.0,0,0
49,4,2,2,0,-0.5360335210399867,1,0,2,-1.1687393512818962,8,2.112520859063054,0.6062344250461332,0.0,0.0,0,0
32,4,2,2,0,-0.5504297413925977,1,0,2,-1.1687393512818962,8,-0.628292625538503,-0.8856866463353108,0.0,0.0,0,0
39,0,2,1,0,-0.5960177725091991,1,0,2,-1.1687393512818962,8,0.9958931431142718,-0.8856866463353108,0.0,0.0,0,0
40,1,1,1,0,-0.7315821808296191,1,0,2,-1.1687393512818962,8,0.14754611216617067,-0.8856866463353108,0.0,0.0,0,0
38,9,2,2,0,-0.7207850155651608,1,0,2,-1.1687393512818962,8,-0.1424870608075391,0.6062344250461332,0.0,0.0,0,0
43,4,1,1,0,-0.2817002948105263,1,0,2,-1.1687393512818962,8,-0.06272793823976891,-0.13972611064458876,0.0,0.0,0,0
39,7,1,1,0,0.6384581227271916,1,0,2,-1.1687393512818962,8,0.5173384077076506,-0.8856866463353108,0.0,0.0,0,0
54,1,1,0,0,1.7901557509360693,1,0,2,-1.1687393512818962,8,-0.9328274571608982,-0.8856866463353108,0.0,0.0,0,0
40,1,1,1,0,-0.47125052945323737,1,0,2,-1.1687393512818962,8,-0.06997876756411166,-0.8856866463353108,0.0,0.0,0,0
39,1,1,1,0,-0.7315821808296191,1,0,2,-1.1687393512818962,8,0.4158267971668522,-0.8856866463353108,0.0,0.0,0,0
40,1,1,0,0,-0.6763966694779437,1,0,2,-1.1687393512818962,8,-0.6210417962141602,-0.8856866463353108,0.0,0.0,0,0
32,1,1,1,0,-0.3476829714266599,1,0,2,-1.1687393512818962,8,-0.04822627959108342,-0.13972611064458876,0.0,0.0,0,0
55,0,1,1,0,-0.5120398204523018,1,0,2,-1.1687393512818962,8,-0.39626608715953515,-0.8856866463353108,0.0,0.0,0,0
45,1,1,1,0,-0.6847944646836335,0,0,2,-1.1687393512818962,8,0.2635593813556546,-0.8856866463353108,0.0,0.0,0,0
35,4,2,2,0,-0.05975856437444048,1,0,2,-1.1687393512818962,8,-0.17149037810491008,-0.8856866463353108,0.0,0.0,0,0
58,9,0,1,0,-0.168929902048407,0,0,2,-1.1687393512818962,8,-0.06272793823976891,-0.8856866463353108,0.0,0.0,0,0
35,0,1,1,0,-0.09574911525596791,1,0,2,-1.1687393512818962,8,-0.4035169164838779,-0.8856866463353108,0.0,0.0,0,0
49,7,1,0,0,-0.65840139403718,1,0,2,-1.1687393512818962,8,0.2998135279773683,-0.8856866463353108,0.0,0.0,0,0
34,9,2,2,0,-0.4412584037186312,1,0,2,-1.1687393512818962,8,-0.6717976014845595,-0.8856866463353108,0.0,0.0,0,0
36,1,1,1,0,-0.5648259617452087,1,0,2,-1.1687393512818962,8,0.7566157754109611,-0.13972611064458876,0.0,0.0,0,0
24,6,2,1,0,-0.7315821808296191,1,0,2,-1.1687393512818962,8,0.5318400663563361,-0.8856866463353108,0.0,0.0,0,0
34,9,1,1,0,-0.2912977750456002,1,0,2,-1.1687393512818962,8,-0.4687743804029626,-0.8856866463353108,0.0,0.0,0,0
51,0,0,1,0,-0.45805399413001063,1,0,2,-1.1687393512818962,8,-0.4977776977003336,-0.8856866463353108,0.0,0.0,0,0
50,6,1,3,0,-0.8323557232978959,1,0,2,-1.1687393512818962,8,-0.7515567240523296,-0.8856866463353108,0.0,0.0,0,0
